ip,req_count,avg_interval,std_interval,label
5.144.44277,28,3362.259259259259,17119.516992131987,0
31.152.38080,45,22.59090909090909,45.32324217211006,0
155.207.46708,360,57.16434540389972,810.3924034949985,0
78.87.35729,7,82.66666666666667,83.71910707173654,0
37.6.47080,31,2.2333333333333334,11.298033260508467,0
87.202.46614,82,2.2222222222222223,11.43850978811661,0
83.212.59828,274,29.857142857142858,214.13158315202378,0
62.74.47672,7,68.83333333333333,45.45480050433495,0
62.74.39618,34,8.424242424242424,38.11786370610226,0
79.167.47552,42,1.3658536585365855,5.164400173235598,0
78.87.33435,58,2.1228070175438596,3.8936303153911793,0
176.92.53950,149,12.547297297297296,110.88795991836778,0
5.144.43796,32,5731.290322580645,31380.43327708604,0
62.74.47203,22,31.238095238095237,102.13525335223027,0
155.207.54987,17,131.5625,142.10338171116828,0
109.242.49724,15,1.0714285714285714,3.058110661229663,0
155.207.49806,473,909.7817796610169,12257.056623040877,0
62.74.49017,15,20.5,23.8050114771779,0
155.207.42992,399,874.9170854271357,13193.334665414497,0
91.140.46300,230,3.165938864628821,20.03530664422532,0
78.87.33593,147,1206.9383561643835,14462.525697505065,0
155.207.50548,26,7346.72,35969.38792864844,0
5.144.37036,25,17695.75,84841.02288901382,0
94.66.40303,46,3.8,7.277362159464101,0
107.167.30749,29,0.4642857142857143,1.9176276798083984,0
62.1.41822,574,736.8952879581152,10605.183429515811,0
155.207.41540,64,2.5873015873015874,7.351999880466434,0
77.243.52038,24,2.0869565217391304,6.4734443723251305,0
37.98.33267,112,13.747747747747749,124.43366976266118,0
79.103.39219,48,0.40425531914893614,2.312404794756347,0
37.6.43998,40,3.871794871794872,9.69054386338449,0
46.198.56040,471,3.5404255319148934,13.626689386960857,0
107.21.33796,2,1.0,0.0,1
155.207.33179,73,4.097222222222222,16.28833915056875,0
155.207.30851,33,0.09375,0.38400642898264087,0
94.67.41167,120,766.7394957983194,8276.850617367794,0
62.74.46448,4,17.666666666666668,6.128258770283412,0
173.252.44151,2,19406.0,0.0,0
188.73.38580,20,4527.368421052632,13475.24692561777,0
5.144.32301,62,0.9344262295081968,3.23337539949603,0
5.144.34145,13,4.5,2.7233557730613653,0
91.140.40893,32,1.7096774193548387,8.821504327812754,0
46.177.45405,5,4.0,3.7416573867739413,0
5.144.57355,2,3.0,0.0,0
89.210.47184,44,55.604651162790695,158.28325206838352,0
5.144.49345,5,6.0,3.9370039370059056,0
178.59.30392,124,7.276422764227642,36.54739673823015,0
89.210.35907,17,0.75,1.5206906325745548,0
31.13.48063,5,18741.75,22742.41880687936,0
31.13.43439,2,19019.0,0.0,0
31.13.34201,2,384220.0,0.0,0
31.13.47122,2,16169.0,0.0,0
31.13.50293,6,75674.0,111668.65643859068,0
31.13.37885,6,14992.4,29984.30000250131,0
31.13.33700,3,0.0,0.0,0
5.55.31621,30,0.06896551724137931,0.3649312153192541,0
46.198.54463,6,6.8,5.075431016179809,0
79.103.41373,39,51.026315789473685,230.82580431801418,0
155.207.55341,25,5.333333333333333,11.971029845237023,0
5.144.59573,13,1.3333333333333333,3.2744804507314167,0
5.144.56371,19,189.94444444444446,720.5173659887442,0
5.144.36532,34,9.606060606060606,16.532684604708063,0
46.12.57231,18,29.352941176470587,97.85580098015204,0
155.207.32948,78,2.4805194805194803,7.239161875880724,0
79.103.43869,124,0.7967479674796748,2.659419062405879,0
192.104.30113,124,2811.317073170732,30598.453176355863,0
155.207.55446,11,13.4,26.631560224665773,0
178.59.45506,179,1.7078651685393258,14.008586650225498,0
46.176.49499,71,1.6857142857142857,6.519296318606478,0
62.74.56652,12,1.4545454545454546,3.229512666969383,0
62.74.39359,75,80.78378378378379,477.72680393347594,0
155.207.32334,186,33.15675675675676,360.3704584441014,0
155.207.45451,46,38.022222222222226,111.19342284483655,0
2.85.53976,46,1.7555555555555555,2.2623051720221174,0
2.84.52290,29,0.10714285714285714,0.4087686836521285,0
176.92.58734,254,1417.3320158102767,16981.611858265565,0
155.207.36882,108,4.747663551401869,21.274834178140214,0
62.74.46264,39,679.0263157894736,2297.459082584407,0
155.207.51510,2576,134.81864077669903,5128.274175466793,0
141.237.47278,55,0.1111111111111111,0.31426968052735454,0
5.144.42736,5,5.75,3.960744879438715,0
